"Antimicrobial","Animal","Species","AMCSpeciesAnimal","PlantEffect","NMD","Susceptible","Resistant","2.5%","25%","50%","75%","97.5%","LI","LC","M","UC","UI","Plant"
"CP","Poultry","E.coli","CP.Poultry.E.coli","CP.E.coli.NMD019","NMD019",40,1,0,0,1,1,3,0,0,0.024390243902439,0.024390243902439,0.0731707317073171,"Poultry NMD019"
"CP","Poultry","E.coli","CP.Poultry.E.coli","CP.E.coli.NMD028","NMD028",1,0,0,0,0,0,0,0,0,0,0,0,"Poultry NMD028"
"CP","Poultry","E.coli","CP.Poultry.E.coli","CP.E.coli.NMD029","NMD029",1,0,0,0,0,0,0,0,0,0,0,0,"Poultry NMD029"
"CTAX","Calves","E.coli","CTAX.Calves.E.coli","CTAX.E.coli.ME016","ME016",15,0,0,0,0,0,0,0,0,0,0,0,"Calves ME016"
"CTAX","Calves","E.coli","CTAX.Calves.E.coli","CTAX.E.coli.ME018","ME018",13,0,0,0,0,0,0,0,0,0,0,0,"Calves ME018"
"CTAX","Calves","E.coli","CTAX.Calves.E.coli","CTAX.E.coli.ME021","ME021",9,0,0,0,0,0,0,0,0,0,0,0,"Calves ME021"
"CTAX","Calves","E.coli","CTAX.Calves.E.coli","CTAX.E.coli.ME023","ME023",14,0,0,0,0,0,0,0,0,0,0,0,"Calves ME023"
"CTAX","Calves","E.coli","CTAX.Calves.E.coli","CTAX.E.coli.ME034","ME034",2,0,0,0,0,0,0,0,0,0,0,0,"Calves ME034"
"CTAX","Calves","E.coli","CTAX.Calves.E.coli","CTAX.E.coli.ME039","ME039",18,0,0,0,0,0,1,0,0,0,0,0.0555555555555556,"Calves ME039"
"CTAX","Calves","E.coli","CTAX.Calves.E.coli","CTAX.E.coli.ME040","ME040",11,0,0,0,0,0,0,0,0,0,0,0,"Calves ME040"
"CTAX","Calves","E.coli","CTAX.Calves.E.coli","CTAX.E.coli.ME043","ME043",20,0,0,0,0,0,1,0,0,0,0,0.05,"Calves ME043"
"CTAX","Calves","E.coli","CTAX.Calves.E.coli","CTAX.E.coli.ME047","ME047",12,0,0,0,0,0,0,0,0,0,0,0,"Calves ME047"
"CTAX","Calves","E.coli","CTAX.Calves.E.coli","CTAX.E.coli.ME056","ME056",18,0,0,0,0,0,1,0,0,0,0,0.0555555555555556,"Calves ME056"
"CTAX","Calves","E.coli","CTAX.Calves.E.coli","CTAX.E.coli.ME058","ME058",24,0,0,0,0,0,1,0,0,0,0,0.0416666666666667,"Calves ME058"
"CTAX","Calves","E.coli","CTAX.Calves.E.coli","CTAX.E.coli.ME066","ME066",9,0,0,0,0,0,0,0,0,0,0,0,"Calves ME066"
"CTAX","Calves","E.coli","CTAX.Calves.E.coli","CTAX.E.coli.ME075","ME075",20,0,0,0,0,0,1,0,0,0,0,0.05,"Calves ME075"
"CTAX","Calves","E.coli","CTAX.Calves.E.coli","CTAX.E.coli.ME078","ME078",3,0,0,0,0,0,0,0,0,0,0,0,"Calves ME078"
"CTAX","Calves","E.coli","CTAX.Calves.E.coli","CTAX.E.coli.ME080","ME080",16,0,0,0,0,0,0.0250000000000909,0,0,0,0,0.00156250000000568,"Calves ME080"
"CTAX","Calves","E.coli","CTAX.Calves.E.coli","CTAX.E.coli.ME086","ME086",12,0,0,0,0,0,0,0,0,0,0,0,"Calves ME086"
"CTAX","Calves","E.coli","CTAX.Calves.E.coli","CTAX.E.coli.ME100","ME100",20,0,0,0,0,0,1,0,0,0,0,0.05,"Calves ME100"
"CTAX","Calves","E.coli","CTAX.Calves.E.coli","CTAX.E.coli.ME102","ME102",27,0,0,0,0,0,1,0,0,0,0,0.037037037037037,"Calves ME102"
"CTAX","Calves","E.coli","CTAX.Calves.E.coli","CTAX.E.coli.ME104","ME104",11,0,0,0,0,0,0,0,0,0,0,0,"Calves ME104"
"CTAX","Calves","E.coli","CTAX.Calves.E.coli","CTAX.E.coli.ME112","ME112",7,0,0,0,0,0,0,0,0,0,0,0,"Calves ME112"
"CTAX","Calves","E.coli","CTAX.Calves.E.coli","CTAX.E.coli.ME132","ME132",1,0,0,0,0,0,0,0,0,0,0,0,"Calves ME132"
"CTAX","Calves","E.coli","CTAX.Calves.E.coli","CTAX.E.coli.ME137","ME137",1,0,0,0,0,0,0,0,0,0,0,0,"Calves ME137"
"CTAX","Calves","E.coli","CTAX.Calves.E.coli","CTAX.E.coli.ME500","ME500",8,0,0,0,0,0,0,0,0,0,0,0,"Calves ME500"
"CTAX","Calves","E.coli","CTAX.Calves.E.coli","CTAX.E.coli.SPM51","SPM51",9,0,0,0,0,0,0,0,0,0,0,0,"Calves SPM51"
"CTAX","Pigs","E.coli","CTAX.Pigs.E.coli","CTAX.E.coli.AB015","AB015",58,0,0,0,0,0,1,0,0,0,0,0.0172413793103448,"Pigs AB015"
"CTAX","Pigs","E.coli","CTAX.Pigs.E.coli","CTAX.E.coli.AB018","AB018",35,0,0,0,0,0,1,0,0,0,0,0.0285714285714286,"Pigs AB018"
"CTAX","Pigs","E.coli","CTAX.Pigs.E.coli","CTAX.E.coli.AB032","AB032",46,0,0,0,0,0,1,0,0,0,0,0.0217391304347826,"Pigs AB032"
"CTAX","Pigs","E.coli","CTAX.Pigs.E.coli","CTAX.E.coli.AB078","AB078",22,0,0,0,0,0,1,0,0,0,0,0.0454545454545455,"Pigs AB078"
"CTAX","Pigs","E.coli","CTAX.Pigs.E.coli","CTAX.E.coli.AB081","AB081",10,0,0,0,0,0,0,0,0,0,0,0,"Pigs AB081"
"CTAX","Pigs","E.coli","CTAX.Pigs.E.coli","CTAX.E.coli.ME069","ME069",33,0,0,0,0,0,1,0,0,0,0,0.0303030303030303,"Pigs ME069"
"CTAX","Pigs","E.coli","CTAX.Pigs.E.coli","CTAX.E.coli.ME077","ME077",3,0,0,0,0,0,0,0,0,0,0,0,"Pigs ME077"
"CTAX","Pigs","E.coli","CTAX.Pigs.E.coli","CTAX.E.coli.ME103","ME103",58,0,0,0,0,0,1,0,0,0,0,0.0172413793103448,"Pigs ME103"
"CTAX","Pigs","E.coli","CTAX.Pigs.E.coli","CTAX.E.coli.ME131","ME131",38,0,0,0,0,0,1,0,0,0,0,0.0263157894736842,"Pigs ME131"
"CTAX","Poultry","E.coli","CTAX.Poultry.E.coli","CTAX.E.coli.NMD002","NMD002",11,0,0,0,0,0,0,0,0,0,0,0,"Poultry NMD002"
"CTAX","Poultry","E.coli","CTAX.Poultry.E.coli","CTAX.E.coli.NMD008","NMD008",88,0,0,0,0,0,1,0,0,0,0,0.0113636363636364,"Poultry NMD008"
"CTAX","Poultry","E.coli","CTAX.Poultry.E.coli","CTAX.E.coli.NMD012","NMD012",50,0,0,0,0,0,1,0,0,0,0,0.02,"Poultry NMD012"
"CTAX","Poultry","E.coli","CTAX.Poultry.E.coli","CTAX.E.coli.NMD013","NMD013",56,0,0,0,0,0,1,0,0,0,0,0.0178571428571429,"Poultry NMD013"
"CTAX","Poultry","E.coli","CTAX.Poultry.E.coli","CTAX.E.coli.NMD014","NMD014",14,0,0,0,0,0,0,0,0,0,0,0,"Poultry NMD014"
"CTAX","Poultry","E.coli","CTAX.Poultry.E.coli","CTAX.E.coli.NMD016","NMD016",44,0,0,0,0,0,1,0,0,0,0,0.0227272727272727,"Poultry NMD016"
"CTAX","Poultry","E.coli","CTAX.Poultry.E.coli","CTAX.E.coli.NMD019","NMD019",41,0,0,0,0,0,1,0,0,0,0,0.024390243902439,"Poultry NMD019"
"CTAX","Poultry","E.coli","CTAX.Poultry.E.coli","CTAX.E.coli.NMD028","NMD028",1,0,0,0,0,0,0,0,0,0,0,0,"Poultry NMD028"
"CTAX","Poultry","E.coli","CTAX.Poultry.E.coli","CTAX.E.coli.NMD029","NMD029",1,0,0,0,0,0,0,0,0,0,0,0,"Poultry NMD029"
"CTAZ","Calves","E.coli","CTAZ.Calves.E.coli","CTAZ.E.coli.ME016","ME016",15,0,0,0,0,0,0,0,0,0,0,0,"Calves ME016"
"CTAZ","Calves","E.coli","CTAZ.Calves.E.coli","CTAZ.E.coli.ME018","ME018",13,0,0,0,0,0,0,0,0,0,0,0,"Calves ME018"
"CTAZ","Calves","E.coli","CTAZ.Calves.E.coli","CTAZ.E.coli.ME021","ME021",9,0,0,0,0,0,0,0,0,0,0,0,"Calves ME021"
"CTAZ","Calves","E.coli","CTAZ.Calves.E.coli","CTAZ.E.coli.ME023","ME023",14,0,0,0,0,0,0,0,0,0,0,0,"Calves ME023"
"CTAZ","Calves","E.coli","CTAZ.Calves.E.coli","CTAZ.E.coli.ME034","ME034",2,0,0,0,0,0,0,0,0,0,0,0,"Calves ME034"
"CTAZ","Calves","E.coli","CTAZ.Calves.E.coli","CTAZ.E.coli.ME039","ME039",18,0,0,0,0,0,1,0,0,0,0,0.0555555555555556,"Calves ME039"
"CTAZ","Calves","E.coli","CTAZ.Calves.E.coli","CTAZ.E.coli.ME040","ME040",11,0,0,0,0,0,0,0,0,0,0,0,"Calves ME040"
"CTAZ","Calves","E.coli","CTAZ.Calves.E.coli","CTAZ.E.coli.ME043","ME043",20,0,0,0,0,0,1,0,0,0,0,0.05,"Calves ME043"
"CTAZ","Calves","E.coli","CTAZ.Calves.E.coli","CTAZ.E.coli.ME047","ME047",12,0,0,0,0,0,0,0,0,0,0,0,"Calves ME047"
"CTAZ","Calves","E.coli","CTAZ.Calves.E.coli","CTAZ.E.coli.ME056","ME056",18,0,0,0,0,0,1,0,0,0,0,0.0555555555555556,"Calves ME056"
"CTAZ","Calves","E.coli","CTAZ.Calves.E.coli","CTAZ.E.coli.ME058","ME058",24,0,0,0,0,0,1,0,0,0,0,0.0416666666666667,"Calves ME058"
"CTAZ","Calves","E.coli","CTAZ.Calves.E.coli","CTAZ.E.coli.ME066","ME066",9,0,0,0,0,0,0,0,0,0,0,0,"Calves ME066"
"CTAZ","Calves","E.coli","CTAZ.Calves.E.coli","CTAZ.E.coli.ME075","ME075",20,0,0,0,0,0,1,0,0,0,0,0.05,"Calves ME075"
"CTAZ","Calves","E.coli","CTAZ.Calves.E.coli","CTAZ.E.coli.ME078","ME078",3,0,0,0,0,0,0,0,0,0,0,0,"Calves ME078"
"CTAZ","Calves","E.coli","CTAZ.Calves.E.coli","CTAZ.E.coli.ME080","ME080",16,0,0,0,0,0,0,0,0,0,0,0,"Calves ME080"
"CTAZ","Calves","E.coli","CTAZ.Calves.E.coli","CTAZ.E.coli.ME086","ME086",12,0,0,0,0,0,0,0,0,0,0,0,"Calves ME086"
"CTAZ","Calves","E.coli","CTAZ.Calves.E.coli","CTAZ.E.coli.ME100","ME100",20,0,0,0,0,0,0,0,0,0,0,0,"Calves ME100"
"CTAZ","Calves","E.coli","CTAZ.Calves.E.coli","CTAZ.E.coli.ME102","ME102",27,0,0,0,0,0,1,0,0,0,0,0.037037037037037,"Calves ME102"
"CTAZ","Calves","E.coli","CTAZ.Calves.E.coli","CTAZ.E.coli.ME104","ME104",11,0,0,0,0,0,0,0,0,0,0,0,"Calves ME104"
"CTAZ","Calves","E.coli","CTAZ.Calves.E.coli","CTAZ.E.coli.ME112","ME112",7,0,0,0,0,0,0,0,0,0,0,0,"Calves ME112"
"CTAZ","Calves","E.coli","CTAZ.Calves.E.coli","CTAZ.E.coli.ME132","ME132",1,0,0,0,0,0,0,0,0,0,0,0,"Calves ME132"
"CTAZ","Calves","E.coli","CTAZ.Calves.E.coli","CTAZ.E.coli.ME137","ME137",1,0,0,0,0,0,0,0,0,0,0,0,"Calves ME137"
"CTAZ","Calves","E.coli","CTAZ.Calves.E.coli","CTAZ.E.coli.ME500","ME500",8,0,0,0,0,0,0,0,0,0,0,0,"Calves ME500"
"CTAZ","Calves","E.coli","CTAZ.Calves.E.coli","CTAZ.E.coli.SPM51","SPM51",9,0,0,0,0,0,0,0,0,0,0,0,"Calves SPM51"
"CTAZ","Pigs","E.coli","CTAZ.Pigs.E.coli","CTAZ.E.coli.AB015","AB015",58,0,0,0,0,0,1,0,0,0,0,0.0172413793103448,"Pigs AB015"
"CTAZ","Pigs","E.coli","CTAZ.Pigs.E.coli","CTAZ.E.coli.AB018","AB018",35,0,0,0,0,0,1,0,0,0,0,0.0285714285714286,"Pigs AB018"
"CTAZ","Pigs","E.coli","CTAZ.Pigs.E.coli","CTAZ.E.coli.AB032","AB032",46,0,0,0,0,0,1,0,0,0,0,0.0217391304347826,"Pigs AB032"
"CTAZ","Pigs","E.coli","CTAZ.Pigs.E.coli","CTAZ.E.coli.AB078","AB078",22,0,0,0,0,0,1,0,0,0,0,0.0454545454545455,"Pigs AB078"
"CTAZ","Pigs","E.coli","CTAZ.Pigs.E.coli","CTAZ.E.coli.AB081","AB081",10,0,0,0,0,0,0,0,0,0,0,0,"Pigs AB081"
"CTAZ","Pigs","E.coli","CTAZ.Pigs.E.coli","CTAZ.E.coli.ME069","ME069",33,0,0,0,0,0,1,0,0,0,0,0.0303030303030303,"Pigs ME069"
"CTAZ","Pigs","E.coli","CTAZ.Pigs.E.coli","CTAZ.E.coli.ME077","ME077",3,0,0,0,0,0,0,0,0,0,0,0,"Pigs ME077"
"CTAZ","Pigs","E.coli","CTAZ.Pigs.E.coli","CTAZ.E.coli.ME103","ME103",58,0,0,0,0,0,1,0,0,0,0,0.0172413793103448,"Pigs ME103"
"CTAZ","Pigs","E.coli","CTAZ.Pigs.E.coli","CTAZ.E.coli.ME131","ME131",38,0,0,0,0,0,1,0,0,0,0,0.0263157894736842,"Pigs ME131"
"CTAZ","Poultry","E.coli","CTAZ.Poultry.E.coli","CTAZ.E.coli.NMD002","NMD002",11,0,0,0,0,0,0,0,0,0,0,0,"Poultry NMD002"
"CTAZ","Poultry","E.coli","CTAZ.Poultry.E.coli","CTAZ.E.coli.NMD008","NMD008",88,0,0,0,0,0,1,0,0,0,0,0.0113636363636364,"Poultry NMD008"
"CTAZ","Poultry","E.coli","CTAZ.Poultry.E.coli","CTAZ.E.coli.NMD012","NMD012",50,0,0,0,0,0,1,0,0,0,0,0.02,"Poultry NMD012"
"CTAZ","Poultry","E.coli","CTAZ.Poultry.E.coli","CTAZ.E.coli.NMD013","NMD013",56,0,0,0,0,0,1,0,0,0,0,0.0178571428571429,"Poultry NMD013"
"CTAZ","Poultry","E.coli","CTAZ.Poultry.E.coli","CTAZ.E.coli.NMD014","NMD014",14,0,0,0,0,0,0,0,0,0,0,0,"Poultry NMD014"
"CTAZ","Poultry","E.coli","CTAZ.Poultry.E.coli","CTAZ.E.coli.NMD016","NMD016",44,0,0,0,0,0,1,0,0,0,0,0.0227272727272727,"Poultry NMD016"
"CTAZ","Poultry","E.coli","CTAZ.Poultry.E.coli","CTAZ.E.coli.NMD019","NMD019",41,0,0,0,0,0,1,0,0,0,0,0.024390243902439,"Poultry NMD019"
"CTAZ","Poultry","E.coli","CTAZ.Poultry.E.coli","CTAZ.E.coli.NMD028","NMD028",1,0,0,0,0,0,0,0,0,0,0,0,"Poultry NMD028"
"CTAZ","Poultry","E.coli","CTAZ.Poultry.E.coli","CTAZ.E.coli.NMD029","NMD029",1,0,0,0,0,0,0,0,0,0,0,0,"Poultry NMD029"
"EM","Calves","Campylobacter","EM.Calves.Campylobacter","EM.Campylobacter.ME016","ME016",6,0,0,0,0,0,1,0,0,0,0,0.166666666666667,"Calves ME016"
"EM","Calves","Campylobacter","EM.Calves.Campylobacter","EM.Campylobacter.ME018","ME018",5,0,0,0,0,0,1,0,0,0,0,0.2,"Calves ME018"
"EM","Calves","Campylobacter","EM.Calves.Campylobacter","EM.Campylobacter.ME021","ME021",5,0,0,0,0,0,1,0,0,0,0,0.2,"Calves ME021"
"EM","Calves","Campylobacter","EM.Calves.Campylobacter","EM.Campylobacter.ME039","ME039",1,0,0,0,0,0,0,0,0,0,0,0,"Calves ME039"
"EM","Calves","Campylobacter","EM.Calves.Campylobacter","EM.Campylobacter.ME040","ME040",6,0,0,0,0,0,1,0,0,0,0,0.166666666666667,"Calves ME040"
"EM","Calves","Campylobacter","EM.Calves.Campylobacter","EM.Campylobacter.ME043","ME043",3,0,0,0,0,0,0,0,0,0,0,0,"Calves ME043"
"EM","Calves","Campylobacter","EM.Calves.Campylobacter","EM.Campylobacter.ME058","ME058",6,0,0,0,0,0,1,0,0,0,0,0.166666666666667,"Calves ME058"
"EM","Calves","Campylobacter","EM.Calves.Campylobacter","EM.Campylobacter.ME066","ME066",2,0,0,0,0,0,0,0,0,0,0,0,"Calves ME066"
"EM","Calves","Campylobacter","EM.Calves.Campylobacter","EM.Campylobacter.ME075","ME075",1,0,0,0,0,0,0,0,0,0,0,0,"Calves ME075"
"EM","Calves","Campylobacter","EM.Calves.Campylobacter","EM.Campylobacter.ME086","ME086",3,0,0,0,0,0,0,0,0,0,0,0,"Calves ME086"
"EM","Calves","Campylobacter","EM.Calves.Campylobacter","EM.Campylobacter.ME112","ME112",4,0,0,0,0,0,0,0,0,0,0,0,"Calves ME112"
"EM","Calves","Campylobacter","EM.Calves.Campylobacter","EM.Campylobacter.ME132","ME132",2,0,0,0,0,0,0,0,0,0,0,0,"Calves ME132"
"EM","Calves","Campylobacter","EM.Calves.Campylobacter","EM.Campylobacter.ME137","ME137",2,0,0,0,0,0,0,0,0,0,0,0,"Calves ME137"
"EM","Calves","Campylobacter","EM.Calves.Campylobacter","EM.Campylobacter.ME500","ME500",2,0,0,0,0,0,0,0,0,0,0,0,"Calves ME500"
"EM","Calves","Campylobacter","EM.Calves.Campylobacter","EM.Campylobacter.SPM51","SPM51",7,0,0,0,0,0,1,0,0,0,0,0.142857142857143,"Calves SPM51"
"EM","Calves","Enterococci","EM.Calves.Enterococci","EM.Enterococci.ME016","ME016",14,1,0,1,1,2,4,0,0.0666666666666667,0.0666666666666667,0.133333333333333,0.266666666666667,"Calves ME016"
"EM","Calves","Enterococci","EM.Calves.Enterococci","EM.Enterococci.ME018","ME018",9,1,0,0,1,2,3,0,0,0.1,0.2,0.3,"Calves ME018"
"EM","Calves","Enterococci","EM.Calves.Enterococci","EM.Enterococci.ME021","ME021",7,1,0,0,1,1,3,0,0,0.125,0.125,0.375,"Calves ME021"
"EM","Calves","Enterococci","EM.Calves.Enterococci","EM.Enterococci.ME023","ME023",13,2,0,1,1,2,5,0,0.0666666666666667,0.0666666666666667,0.133333333333333,0.333333333333333,"Calves ME023"
"EM","Calves","Enterococci","EM.Calves.Enterococci","EM.Enterococci.ME034","ME034",1,1,0,0,0,0,1,0,0,0,0,0.5,"Calves ME034"
"EM","Calves","Enterococci","EM.Calves.Enterococci","EM.Enterococci.ME039","ME039",10,1,0,0,1,2,4,0,0,0.0909090909090909,0.181818181818182,0.363636363636364,"Calves ME039"
"EM","Calves","Enterococci","EM.Calves.Enterococci","EM.Enterococci.ME040","ME040",8,1,0,0,1,1,3,0,0,0.111111111111111,0.111111111111111,0.333333333333333,"Calves ME040"
"EM","Calves","Enterococci","EM.Calves.Enterococci","EM.Enterococci.ME043","ME043",15,1,0,1,1,2,4,0,0.0625,0.0625,0.125,0.25,"Calves ME043"
"EM","Calves","Enterococci","EM.Calves.Enterococci","EM.Enterococci.ME047","ME047",11,1,0,0,1,2,4,0,0,0.0833333333333333,0.166666666666667,0.333333333333333,"Calves ME047"
"EM","Calves","Enterococci","EM.Calves.Enterococci","EM.Enterococci.ME056","ME056",14,0,0,0,1,2,4,0,0,0.0714285714285714,0.142857142857143,0.285714285714286,"Calves ME056"
"EM","Calves","Enterococci","EM.Calves.Enterococci","EM.Enterococci.ME058","ME058",23,2,0,1,2,4,7,0,0.04,0.08,0.16,0.28,"Calves ME058"
"EM","Calves","Enterococci","EM.Calves.Enterococci","EM.Enterococci.ME066","ME066",6,0,0,0,0,1,2,0,0,0,0.166666666666667,0.333333333333333,"Calves ME066"
"EM","Calves","Enterococci","EM.Calves.Enterococci","EM.Enterococci.ME075","ME075",13,1,0,0,1,2,4,0,0,0.0714285714285714,0.142857142857143,0.285714285714286,"Calves ME075"
"EM","Calves","Enterococci","EM.Calves.Enterococci","EM.Enterococci.ME078","ME078",1,0,0,0,0,0,1,0,0,0,0,1,"Calves ME078"
"EM","Calves","Enterococci","EM.Calves.Enterococci","EM.Enterococci.ME080","ME080",10,1,0,0,1,2,4,0,0,0.0909090909090909,0.181818181818182,0.363636363636364,"Calves ME080"
"EM","Calves","Enterococci","EM.Calves.Enterococci","EM.Enterococci.ME086","ME086",20,5,0,2,3,4,8,0,0.08,0.12,0.16,0.32,"Calves ME086"
"EM","Calves","Enterococci","EM.Calves.Enterococci","EM.Enterococci.ME100","ME100",12,4,0,1,2,3,6,0,0.0625,0.125,0.1875,0.375,"Calves ME100"
"EM","Calves","Enterococci","EM.Calves.Enterococci","EM.Enterococci.ME102","ME102",17,1,0,1,2,3,5,0,0.0555555555555556,0.111111111111111,0.166666666666667,0.277777777777778,"Calves ME102"
"EM","Calves","Enterococci","EM.Calves.Enterococci","EM.Enterococci.ME104","ME104",13,3,0,1,2,3,5,0,0.0625,0.125,0.1875,0.3125,"Calves ME104"
"EM","Calves","Enterococci","EM.Calves.Enterococci","EM.Enterococci.ME112","ME112",7,0,0,0,0,1,3,0,0,0,0.142857142857143,0.428571428571429,"Calves ME112"
"EM","Calves","Enterococci","EM.Calves.Enterococci","EM.Enterococci.ME132","ME132",2,1,0,0,0,1,2,0,0,0,0.333333333333333,0.666666666666667,"Calves ME132"
"EM","Calves","Enterococci","EM.Calves.Enterococci","EM.Enterococci.ME137","ME137",2,0,0,0,0,0,1,0,0,0,0,0.5,"Calves ME137"
"EM","Calves","Enterococci","EM.Calves.Enterococci","EM.Enterococci.ME500","ME500",8,2,0,0,1,2,4,0,0,0.1,0.2,0.4,"Calves ME500"
"EM","Calves","Enterococci","EM.Calves.Enterococci","EM.Enterococci.SPM51","SPM51",11,0,0,0,1,2,3,0,0,0.0909090909090909,0.181818181818182,0.272727272727273,"Calves SPM51"
"EM","Pigs","Campylobacter","EM.Pigs.Campylobacter","EM.Campylobacter.AB018","AB018",4,1,0,0,1,1,3,0,0,0.2,0.2,0.6,"Pigs AB018"
"EM","Pigs","Campylobacter","EM.Pigs.Campylobacter","EM.Campylobacter.AB032","AB032",0,1,0,0,0,0,1,0,0,0,0,1,"Pigs AB032"
"EM","Pigs","Campylobacter","EM.Pigs.Campylobacter","EM.Campylobacter.AB078","AB078",3,0,0,0,0,1,2,0,0,0,0.333333333333333,0.666666666666667,"Pigs AB078"
"EM","Pigs","Campylobacter","EM.Pigs.Campylobacter","EM.Campylobacter.ME103","ME103",1,0,0,0,0,0,1,0,0,0,0,1,"Pigs ME103"
"EM","Pigs","Enterococci","EM.Pigs.Enterococci","EM.Enterococci.AB015","AB015",21,10,4,7,9,11,16,0.129032258064516,0.225806451612903,0.290322580645161,0.354838709677419,0.516129032258065,"Pigs AB015"
"EM","Pigs","Enterococci","EM.Pigs.Enterococci","EM.Enterococci.AB018","AB018",41,17,8,13,16,19,25,0.137931034482759,0.224137931034483,0.275862068965517,0.327586206896552,0.431034482758621,"Pigs AB018"
"EM","Pigs","Enterococci","EM.Pigs.Enterococci","EM.Enterococci.AB032","AB032",19,6,2,4,6,8,12,0.08,0.16,0.24,0.32,0.48,"Pigs AB032"
"EM","Pigs","Enterococci","EM.Pigs.Enterococci","EM.Enterococci.AB078","AB078",36,8,4,7,9,12,17,0.0909090909090909,0.159090909090909,0.204545454545455,0.272727272727273,0.386363636363636,"Pigs AB078"
"EM","Pigs","Enterococci","EM.Pigs.Enterococci","EM.Enterococci.AB081","AB081",5,2,0,1,2,3,5,0,0.142857142857143,0.285714285714286,0.428571428571429,0.714285714285714,"Pigs AB081"
"EM","Pigs","Enterococci","EM.Pigs.Enterococci","EM.Enterococci.ME069","ME069",17,3,1,3,4,6,9,0.05,0.15,0.2,0.3,0.45,"Pigs ME069"
"EM","Pigs","Enterococci","EM.Pigs.Enterococci","EM.Enterococci.ME077","ME077",1,2,0,0,1,1,3,0,0,0.333333333333333,0.333333333333333,1,"Pigs ME077"
"EM","Pigs","Enterococci","EM.Pigs.Enterococci","EM.Enterococci.ME103","ME103",39,17,8,13,16,19,25,0.142857142857143,0.232142857142857,0.285714285714286,0.339285714285714,0.446428571428571,"Pigs ME103"
"EM","Pigs","Enterococci","EM.Pigs.Enterococci","EM.Enterococci.ME131","ME131",29,12,5,9,11,14,19,0.121951219512195,0.219512195121951,0.268292682926829,0.341463414634146,0.463414634146341,"Pigs ME131"
"EM","Poultry","Campylobacter","EM.Poultry.Campylobacter","EM.Campylobacter.NMD002","NMD002",13,0,0,0,0,0,0,0,0,0,0,0,"Poultry NMD002"
"EM","Poultry","Campylobacter","EM.Poultry.Campylobacter","EM.Campylobacter.NMD008","NMD008",74,0,0,0,0,0,1,0,0,0,0,0.0135135135135135,"Poultry NMD008"
"EM","Poultry","Campylobacter","EM.Poultry.Campylobacter","EM.Campylobacter.NMD012","NMD012",56,0,0,0,0,0,1,0,0,0,0,0.0178571428571429,"Poultry NMD012"
"EM","Poultry","Campylobacter","EM.Poultry.Campylobacter","EM.Campylobacter.NMD013","NMD013",56,0,0,0,0,0,1,0,0,0,0,0.0178571428571429,"Poultry NMD013"
"EM","Poultry","Campylobacter","EM.Poultry.Campylobacter","EM.Campylobacter.NMD014","NMD014",12,0,0,0,0,0,0,0,0,0,0,0,"Poultry NMD014"
"EM","Poultry","Campylobacter","EM.Poultry.Campylobacter","EM.Campylobacter.NMD016","NMD016",44,0,0,0,0,0,1,0,0,0,0,0.0227272727272727,"Poultry NMD016"
"EM","Poultry","Campylobacter","EM.Poultry.Campylobacter","EM.Campylobacter.NMD019","NMD019",38,0,0,0,0,0,1,0,0,0,0,0.0263157894736842,"Poultry NMD019"
"EM","Poultry","Campylobacter","EM.Poultry.Campylobacter","EM.Campylobacter.NMD028","NMD028",2,0,0,0,0,0,0,0,0,0,0,0,"Poultry NMD028"
"EM","Poultry","Campylobacter","EM.Poultry.Campylobacter","EM.Campylobacter.NMD029","NMD029",2,0,0,0,0,0,0,0,0,0,0,0,"Poultry NMD029"
"EM","Poultry","Enterococci","EM.Poultry.Enterococci","EM.Enterococci.NMD002","NMD002",8,1,0,1,2,3,5,0,0.111111111111111,0.222222222222222,0.333333333333333,0.555555555555556,"Poultry NMD002"
"EM","Poultry","Enterococci","EM.Poultry.Enterococci","EM.Enterococci.NMD008","NMD008",65,23,14,20,23,27,35,0.159090909090909,0.227272727272727,0.261363636363636,0.306818181818182,0.397727272727273,"Poultry NMD008"
"EM","Poultry","Enterococci","EM.Poultry.Enterococci","EM.Enterococci.NMD012","NMD012",35,18,9,14,17,20,27,0.169811320754717,0.264150943396226,0.320754716981132,0.377358490566038,0.509433962264151,"Poultry NMD012"
"EM","Poultry","Enterococci","EM.Poultry.Enterococci","EM.Enterococci.NMD013","NMD013",46,9,5,9,11,14,19,0.0909090909090909,0.163636363636364,0.2,0.254545454545455,0.345454545454545,"Poultry NMD013"
"EM","Poultry","Enterococci","EM.Poultry.Enterococci","EM.Enterococci.NMD014","NMD014",3,8,1,3,5,6,8,0.0909090909090909,0.272727272727273,0.454545454545455,0.545454545454545,0.727272727272727,"Poultry NMD014"
"EM","Poultry","Enterococci","EM.Poultry.Enterococci","EM.Enterococci.NMD016","NMD016",29,15,7,11,14,17,22,0.159090909090909,0.25,0.318181818181818,0.386363636363636,0.5,"Poultry NMD016"
"EM","Poultry","Enterococci","EM.Poultry.Enterococci","EM.Enterococci.NMD019","NMD019",23,12,5,9,11,14,18,0.142857142857143,0.257142857142857,0.314285714285714,0.4,0.514285714285714,"Poultry NMD019"
"EM","Poultry","Enterococci","EM.Poultry.Enterococci","EM.Enterococci.NMD025","NMD025",1,0,0,0,0,1,1,0,0,0,1,1,"Poultry NMD025"
